Name,Shop Code,Latitude,Longitude,Full Address,Pincode
The Hocco Kitchen (Maninagar),AMD-008-261,22.9968276,72.5948353,", 1st Floor, Takshashila Square Complex, opp. Sankalp Restaurant, Krishna Baug, Bhagyanagar Society, Maninagar, Ahmedabad, Gujarat 380008",380008
Papa Louie's Pizza Maninagar,AMD-008-262,22.9968276,72.5948353,", 1st Floor, Takshashila Square Complex, opp. Sankalp Restaurant, Krishna Baug, Bhagyanagar Society, Maninagar, Ahmedabad, Gujarat 380008",380008
"Mirch Masala, Maninagar",AMD-008-263,22.9968276,72.5948353,", 1st Floor, Takshashila Square Complex, opp. Sankalp Restaurant, Krishna Baug, Bhagyanagar Society, Maninagar, Ahmedabad, Gujarat 380008",380008
P Bhagat Tarachand,AMD-008-264,22.9968276,72.5948353,", 1st Floor, Takshashila Square Complex, opp. Sankalp Restaurant, Krishna Baug, Bhagyanagar Society, Maninagar, Ahmedabad, Gujarat 380008",380008
Urban Zykaa,AMD-001-265,22.9968276,72.5948353,"Ahmedabad, Gujarat",380001
Barbecue Culture Maninagar,AMD-008-266,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
Gajanand Pauva House Maninagar,AMD-008-267,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
Rasna Restaurant Maninagar,AMD-008-268,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
City Corner,AMD-008-269,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
Hocco Eatery (Maninagar),AMD-008-270,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
Paniyaram Dosa,AMD-008-271,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
The Egg Eatery - Eggstremely Delicious,AMD-008-272,22.9968276,72.5948353,", Saffron Building, Maninagar Rd, Rambagh, Maninagar, Ahmedabad, Gujarat 380008",380008
Shree Annapurna Corner,AMD-008-273,22.9968276,72.5948353,", XJX4+XQ3, Unnamed Road, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
William John's Pizza Superlative Maninagar,AMD-008-274,22.9968276,72.5948353,", XJX4+XQ3, Unnamed Road, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
"La Milano Pizzeria | Best Pizza in Maninagar, Ahmedabad",AMD-028-275,22.9968276,72.5948353,", Swagat Complex, BRTS Bus stop, opp. Rambaug Kankariya Road, Prankunj Society, Kankaria, Maninagar, Ahmedabad, Gujarat 380028",380028
Masala Kitchen,AMD-028-276,22.9968276,72.5948353,", Swagat Complex, BRTS Bus stop, opp. Rambaug Kankariya Road, Prankunj Society, Kankaria, Maninagar, Ahmedabad, Gujarat 380028",380028
KL 11 Cafe,AMD-028-277,22.9968276,72.5948353,", Swagat Complex, BRTS Bus stop, opp. Rambaug Kankariya Road, Prankunj Society, Kankaria, Maninagar, Ahmedabad, Gujarat 380028",380028
Coffee Stand Nikol – Premium Cafe in Nikol & Hangout Spot,AMD-001-278,23.0548031,72.6698697,"Ahmedabad, Gujarat",380001
Garden Cafe (cafe near me),AMD-049-279,23.0408914,72.6334853,", 401, Giriraj Anclave, Nikol Gam Rd, nr. Kp Residency, Avkash Park Society, Nikol, Ahmedabad, Gujarat 380049",380049
Coffee Villa,AMD-049-280,23.0408914,72.6334853,", 401, Giriraj Anclave, Nikol Gam Rd, nr. Kp Residency, Avkash Park Society, Nikol, Ahmedabad, Gujarat 380049",380049
Hedkey Nikol,AMD-049-281,23.0408914,72.6334853,", 401, Giriraj Anclave, Nikol Gam Rd, nr. Kp Residency, Avkash Park Society, Nikol, Ahmedabad, Gujarat 380049",380049
ORANGEWOOD CAFE,AMD-049-282,23.0408914,72.6334853,", 401, Giriraj Anclave, Nikol Gam Rd, nr. Kp Residency, Avkash Park Society, Nikol, Ahmedabad, Gujarat 380049",380049
MID NIGHT MOCHA RESTRO CAFE,AMD-049-283,23.0408914,72.6334853,", 401, Giriraj Anclave, Nikol Gam Rd, nr. Kp Residency, Avkash Park Society, Nikol, Ahmedabad, Gujarat 380049",380049
