Name,Shop Code,Latitude,Longitude,Full Address,Pincode
DEVI S COFFEE CLUB,AMD-MNR-139,22.9932959,72.6054588,", Gf, Annanya Apartment, Jashoda Nagar Rd, Mahalaxmi Colony, Maninagar East, Maninagar, Ahmedabad, Gujarat 380008",380008
Bhagyawati Chula Dosa-Maninagar,AMD-MNR-140,22.9998525,72.5973659,", Shop No.1/2, Dipakruti Apartment, opposite L.G. Ground, near LG Hospital Road, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
Pizzaiiolo Wood Fired Pizza Maninagar,AMD-MNR-141,22.9998525,72.5973659,", SF - 201, Empire crest, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
Buzzz cafe,AMD-MNR-142,22.9897696,72.5964147,", Buzzz Cafe , Shop No - 3, Karnavati Appartment, Nr Hirabhai tower, Uttamnagar, Maninagar. Ahmedabad 380008 Ahmdabad, Gujarat 380008",380008
Riya's coffee,AMD-MNR-143,22.9897696,72.5964147,", Sahil Complex, near Jawahar Chowk, opp. jalaram plaza, Radhavallabh Colony, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008",380008
Nikka Punjab,AMD-MNR-144,22.9897696,72.5964147,", Sarjak Avenue, 3, Jawahar Chowk, opp. Shell petrol, Uttamnagar, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008",380008
Eatery Zone,AMD-MNR-145,22.9897696,72.5964147,", opposite Jalaram Plaza, near Jawahar Chowk, Radhavallabh Colony, Maninagar, Ahmedabad, Gujarat 380008",380008
Koko Pancakes,AMD-MNR-146,22.9897696,72.5964147,", opposite Jalaram Plaza, near Jawahar Chowk, Radhavallabh Colony, Maninagar, Ahmedabad, Gujarat 380008",380008
The Egg Eatery - Eggstremely Delicious,AMD-MNR-147,22.9897696,72.5964147,", First Floor, 3, BRTS Jawahar Chowk, opp. Jawahar Chowk, Radhavallabh Colony, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008",380008
The Belgian Waffle Co.,AMD-MNR-148,22.9897696,72.5964147,", Shop no.1, Shivani Apartments, Jawahar Chowk, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
Bole To Vadapav,AMD-MNR-149,22.9897696,72.5964147,", Shivani Avenue, G/07, Jawahar Chowk Cross Road, opp. AMCO Bank, Maninagar, Ahmedabad, Gujarat 380008",380008
Nature Velly,AMD-MNR-150,22.9950138,72.5949049,", Ground floor shop no 10, Shivani Avenue, Jawahar chock, below laxmi hospital, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
Tummy Bites,AMD-MNR-151,22.9950138,72.5949049,", shop-6, Utsav Complex, Law Gr, near Ganesh Gali, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
deli2go,AMD-MNR-152,22.9950138,72.5949049,", XJR3+VF2, Manav Purusharth Society, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
Royal Urban Dhaba,AMD-MNR-153,22.9950138,72.5949049,", 3, Mehta Complex, Jayhind, Nirant Cross Rd, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
Patel's Pizzafarm,AMD-MNR-154,22.9950138,72.5949049,", Shop No. 2, Shree Radhakrishna Mandir, Complex, Jawahar Chowk, Manav Purusharth Society, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
Radhika's Authentic South Indian Food,AMD-MNR-155,22.9982224,72.5993132,", Ground Floor, Shyam Darshan Complex, VP Mehta Rd, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
Break Point,AMD-MNR-156,22.9982224,72.5993132,", Utsav Complex, beside HDFC Bank, near Maninagar Cross Road, Balvatika, Maninagar, Ahmedabad, Gujarat 380008",380008
