Name,Shop Code,Latitude,Longitude,Full Address,Pincode
Riya's coffee,AMD-MNR-177,22.9949325,72.5327945,", Sahil Complex, near Jawahar Chowk, opp. jalaram plaza, Radhavallabh Colony, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008",380008
Rab & Rose Cafe,AMD-MNR-178,23.0809556,72.5181807,", Infront of Smurti Jain Mandir, 8, Bulakhidas Rd, Ramnagar Road, Sabarmati, Ahmedabad, Gujarat 380005",380005
Ritu's Cafe by TRC- eat fresh,AMD-MNR-179,23.0809556,72.5181807,", Infront of Smurti Jain Mandir, 8, Bulakhidas Rd, Ramnagar Road, Sabarmati, Ahmedabad, Gujarat 380005",380005
Shri Jay Jalaram Khaman House,AMD-MNR-180,22.9950119,72.5318043,", 15, Shivani Avenue, Jawahar Chowk Char Rasta, Bhairavnath Rd, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
Ratlam Cafe House,AMD-MNR-181,22.9950119,72.5318043,", 382445, 1, Shah Alam Rd, P&T Colony, P & T Colony, Danilimda, Ahmedabad, Gujarat 380028",382445
Dosti cafe,AMD-MNR-182,22.9950119,72.5318043,", Dosti cafe Radhe Mall, Khokhra Cir, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026",380026
Pizza Zone,AMD-MNR-183,22.9950119,72.5318043,", Aishwarya Complex, Jawahar Chowk, Isanpur Rd, opp. Shell petrol pump, Prakash Nagar, Maninagar, Ahmedabad, Gujarat 380008",380008
Shiva's Coffee Bar (RTO),AMD-MNR-184,23.0642495,72.5090612,", GF-1, Kasturbhai Chambers, Ashram Rd, Sastri Nagar, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027",380027
Zen Cafe,AMD-MNR-185,23.0642495,72.5090612,", GF-1, Kasturbhai Chambers, Ashram Rd, Sastri Nagar, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027",380027
grillnchillcafe,AMD-MNR-186,23.0116951,72.5250851,", grill n chill cafe near, 7, Dayanand Rd, Ahmedabad, Gujarat 380022",380022
Pomo's Pizza,AMD-MNR-187,23.0116951,72.5250851,", Jawahar Chowk (Maninagar), Shashin Apartment, 2nd Floor, East Brook Square, Chaturbhai Jamnadas Patel Marg, Maninagar, Ahmedabad, Gujarat 380008",380008
The Flavourtown Express Restrocafe,AMD-MNR-188,22.9856595,72.5710536,", police chowki, nr. AMC garden, beside new maninagar, New Maninagar, Ahmedabad, Gujarat 382449",382449
Pizza Point maninagar,AMD-MNR-189,22.9856595,72.5710536,", F/F-5, Swapna Complex, Jawahar Chowk, Balvatika, Bhagyanagar Society, Maninagar, Ahmedabad, Gujarat 380008",380008
P Bhagat Tarachand,AMD-MNR-190,22.9856595,72.5710536,", near, Nr Jawahar Chowk, Char Rasta, Maninagar, Ahmedabad, Gujarat 380008",380008
Mysore Cafe,AMD-MNR-191,22.9856595,72.5710536,", Rakhial Road, near Vivekanand Estate, Ahmedabad, Gujarat 380021",380021
Recto's Pizza,AMD-MNR-192,22.9856595,72.5710536,", SHOP 10, Shivani Avenue, Jawahar Chowk, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008",380008
4M Kitchen by Jalaram Khichdi,AMD-MNR-193,22.9856595,72.5710536,", F-4, First floor, Satyam Complex, Jawahar Chowk, Radhavallabh Colony, Maninagar, Ahmedabad, Gujarat 380008",380008
Caffix- The Tech Cafe,AMD-MNR-194,22.9856595,72.5710536,", F-4, First floor, Satyam Complex, Jawahar Chowk, Radhavallabh Colony, Maninagar, Ahmedabad, Gujarat 380008",380008
Khana Khajana,AMD-MNR-195,22.9856595,72.5710536,", 2, Bhairavnath Rd, opp. Jalaram Plaza, near Jawahar Chowk, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008",380008
